"","species","plot","endo_01","id","original","endo_status_from_check","birth","year_t","age","size_t","flw_count_t","mean_spike_t","year_t1","surv_t1","size_t1","flw_count_t1","mean_spike_t1","dist_a","dist_b"
"31246","ELRI",104,0,"104_81",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,1.995,1.663
"31247","ELRI",104,0,"104_82",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,1.571,2.955
"31248","ELRI",104,0,"104_83",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,1.5,2.967
"31249","ELRI",104,0,"104_84",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,1.06,2.752
"31250","ELRI",104,0,"104_85",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,2.263,0.906
"31251","ELRI",104,0,"104_86A",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,2.191,0.785
"31252","ELRI",104,0,"104_86B",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,2.191,0.785
"31253","ELRI",104,0,"104_86C",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,2.191,0.785
"31254","ELRI",104,0,"104_86D",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,2.191,0.785
"31255","ELRI",104,0,"104_86E",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,2.191,0.785
"31256","ELRI",104,0,"104_86F",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,2.191,0.785
"31257","ELRI",104,0,"104_86G",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,2.191,0.785
"31258","ELRI",104,0,"104_86H",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,2.191,0.785
"31259","ELRI",104,0,"104_86I",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,2.191,0.785
"31260","ELRI",104,0,"104_86J",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,2.191,0.785
"31261","ELRI",104,0,"104_9",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.049,1.784
"31262","ELRI",104,0,"104_9",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,1.049,1.784
"31263","ELRI",104,0,"104_C1",0,NA,2013,2018,5,4,0,NA,2019,1,3,0,NA,1.261,2.297
"31264","ELRI",104,0,"104_C1",0,NA,2013,2019,6,3,0,NA,2020,1,7,7,38,1.261,2.297
"31265","ELRI",104,0,"104_C1",0,NA,2013,2020,7,7,7,38,2021,1,6,5,28.3333333333333,1.261,2.297
"31266","ELRI",104,0,"104_C1",0,NA,2013,2021,8,6,5,28.3333333333333,2022,0,NA,NA,NA,1.261,2.297
"31267","ELRI",104,0,"104_C2",0,NA,2013,2018,5,3,0,NA,2019,1,2,1,NA,1.821,1.842
"31268","ELRI",104,0,"104_C2",0,NA,2013,2019,6,2,1,NA,2020,1,1,0,NA,1.821,1.842
"31269","ELRI",104,0,"104_C2",0,NA,2013,2020,7,1,0,NA,2021,1,2,1,17,1.821,1.842
"31270","ELRI",104,0,"104_C2",0,NA,2013,2021,8,2,1,17,2022,0,NA,NA,NA,1.821,1.842
"31271","ELRI",104,0,"104_C4",0,NA,2013,2018,5,1,0,NA,2019,0,NA,NA,NA,1.923,1.86
"31272","ELRI",104,0,"104_C6",0,NA,2013,2018,5,1,0,NA,2019,1,1,0,NA,1.707,1.66
"31273","ELRI",104,0,"104_C6",0,NA,2013,2019,6,1,0,NA,2020,1,1,1,23,1.707,1.66
"31274","ELRI",104,0,"104_C6",0,NA,2013,2020,7,1,1,23,2021,1,3,2,31.5,1.707,1.66
"31275","ELRI",104,0,"104_C6",0,NA,2013,2021,8,3,2,31.5,2022,0,NA,NA,NA,1.707,1.66
"31276","ELRI",104,0,"104_E1",0,NA,NA,2018,NA,NA,NA,NA,2019,0,NA,NA,NA,NA,NA
"31277","ELRI",104,0,"104_F15",0,NA,2015,2018,3,7,0,NA,2019,1,3,0,NA,1.561,1.665
"31278","ELRI",104,0,"104_F15",0,NA,2015,2019,4,3,0,NA,2020,1,6,4,20.3333333333333,1.561,1.665
"31279","ELRI",104,0,"104_F15",0,NA,2015,2020,5,6,4,20.3333333333333,2021,1,7,5,26.3333333333333,1.561,1.665
"31280","ELRI",104,0,"104_F15",0,NA,2015,2021,6,7,5,26.3333333333333,2022,0,NA,NA,NA,1.561,1.665
"31281","ELRI",104,0,"104_F27",0,NA,2015,2018,3,4,0,NA,2019,1,2,0,NA,2.229,1.392
"31282","ELRI",104,0,"104_F27",0,NA,2015,2019,4,2,0,NA,2020,0,NA,NA,NA,2.229,1.392
"31283","ELRI",104,0,"104_F32",0,NA,2015,2018,3,4,0,NA,2019,0,NA,NA,NA,2.373,1.477
"31284","ELRI",104,0,"104_F35",0,NA,2015,2018,3,NA,0,NA,2019,0,NA,NA,NA,2.42,1.395
"31285","ELRI",104,0,"104_H5",0,NA,2017,2018,1,3,0,NA,2019,0,NA,NA,NA,2.386,1.596
"31286","ELRI",104,0,"104_H7",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA,2.651,2.038
"31287","ELRI",104,0,"104_i1",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,0.74,2.046
"31288","ELRI",104,0,"104_i10",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,1.51,1.958
"31289","ELRI",104,0,"104_i11",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,1.51,1.958
"31290","ELRI",104,0,"104_i2",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,2.029,0.706
"31291","ELRI",104,0,"104_i3",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,2.108,0.68
"31292","ELRI",104,0,"104_i4",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,0.956,1.942
"31293","ELRI",104,0,"104_i5",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,1.5,2.052
"31294","ELRI",104,0,"104_i6",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,1.5,2.052
"31295","ELRI",104,0,"104_i7",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,1.5,2.052
"31296","ELRI",104,0,"104_i8",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,1.5,2.052
"31297","ELRI",104,0,"104_i9",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,1.51,1.958
"31298","ELRI",105,0,"105_F16",0,NA,2015,2018,3,1,0,NA,2019,0,NA,NA,NA,1.84,0.571
"31299","ELRI",105,0,"105_F7",0,NA,2015,2018,3,2,0,NA,2019,1,1,0,NA,2.599,0.723
"31300","ELRI",105,0,"105_F7",0,NA,2015,2019,4,1,0,NA,2020,1,1,1,21,2.599,0.723
"31301","ELRI",105,0,"105_F7",0,NA,2015,2020,5,1,1,21,2021,1,3,1,13,2.148,0.765
"31302","ELRI",105,0,"105_F7",0,NA,2015,2021,6,3,1,13,2022,0,NA,NA,NA,2.148,0.765
"31303","ELRI",105,0,"105_i1",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,1.099,1.357
"31304","ELRI",105,0,"105_i2",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,1.493,1.147
"31305","ELRI",106,0,"106_10",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,0.696,1.852
"31306","ELRI",106,0,"106_10",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,0.696,1.852
"31307","ELRI",106,0,"106_11",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.191,1.267
"31308","ELRI",106,0,"106_11",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,1.191,1.267
"31309","ELRI",106,0,"106_12",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,0.779,2.013
"31310","ELRI",106,0,"106_12B",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,0.779,2.013
"31311","ELRI",106,0,"106_12C",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,0.779,2.013
"31312","ELRI",106,0,"106_12D",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,0.779,2.013
"31313","ELRI",106,0,"106_2",0,NA,2021,2020,-1,NA,NA,NA,2021,1,3,0,NA,1.528,2.036
"31314","ELRI",106,0,"106_2",0,NA,2021,2021,0,3,0,NA,2022,0,NA,NA,NA,1.528,2.036
"31315","ELRI",106,0,"106_3",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.416,2.099
"31316","ELRI",106,0,"106_3",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,1.416,2.099
"31317","ELRI",106,0,"106_4",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,1.36,2.153
"31318","ELRI",106,0,"106_4",0,NA,2021,2021,0,2,0,NA,2022,0,NA,NA,NA,1.36,2.153
"31319","ELRI",106,0,"106_5",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.751,1.999
"31320","ELRI",106,0,"106_5",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,1.751,1.999
"31321","ELRI",106,0,"106_6",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.594,1.839
"31322","ELRI",106,0,"106_6",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,1.594,1.839
"31323","ELRI",106,0,"106_7",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.281,1.79
"31324","ELRI",106,0,"106_7",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,1.281,1.79
"31325","ELRI",106,0,"106_8",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.281,1.79
"31326","ELRI",106,0,"106_8",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,1.281,1.79
"31327","ELRI",106,0,"106_9",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.202,1.959
"31328","ELRI",106,0,"106_9",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,1.202,1.959
"31329","ELRI",106,0,"106_C2",0,NA,2013,2018,5,8,0,NA,2019,1,8,0,NA,0.865,1.745
"31330","ELRI",106,0,"106_C2",0,NA,2013,2019,6,8,0,NA,2020,1,12,10,29.6666666666667,0.865,1.745
"31331","ELRI",106,0,"106_C2",0,NA,2013,2020,7,12,10,29.6666666666667,2021,1,20,15,29.3333333333333,0.865,1.745
"31332","ELRI",106,0,"106_C2",0,NA,2013,2021,8,20,15,29.3333333333333,2022,1,19,4,18.6666666666667,0.865,1.745
"31333","ELRI",106,0,"106_H11",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA,1.296,1.706
"31334","ELRI",106,0,"106_H3",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA,1.214,1.786
"31335","ELRI",106,0,"106_H4",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA,1.293,1.763
"31336","ELRI",106,0,"106_H5",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA,1.243,1.728
"31337","ELRI",106,0,"106_H8",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA,1.317,1.667
"31338","ELRI",106,0,"106_i1",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,0.605,2.12
"31339","ELRI",106,0,"106_i2",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,0.643,2.03
"31340","ELRI",106,0,"106_i3",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,0.618,2.046
"31341","ELRI",107,1,"107_14",0,NA,NA,2019,NA,NA,NA,NA,2020,1,1,0,NA,1.459,2.316
"31342","ELRI",107,1,"107_14",0,NA,NA,2020,NA,1,0,NA,2021,1,3,0,NA,1.459,2.316
"31343","ELRI",107,1,"107_14",0,NA,NA,2021,NA,3,0,NA,2022,1,5,0,NA,1.459,2.316
"31344","ELRI",107,1,"107_14",0,NA,NA,2018,NA,5,0,NA,2019,1,1,0,NA,1.459,2.316
"31345","ELRI",107,1,"107_15",0,NA,2019,2018,-1,NA,NA,NA,2019,1,1,0,NA,1.415,1.33
"31346","ELRI",107,1,"107_15",0,NA,2019,2019,0,1,0,NA,2020,0,NA,NA,NA,1.415,1.33
"31347","ELRI",107,1,"107_16",0,NA,2020,2019,-1,NA,NA,NA,2020,1,2,0,NA,2.155,1.958
"31348","ELRI",107,1,"107_16",0,NA,2020,2020,0,2,0,NA,2021,1,2,0,NA,2.155,1.958
"31349","ELRI",107,1,"107_16",0,NA,2020,2021,1,2,0,NA,2022,0,NA,NA,NA,2.155,1.958
"31350","ELRI",107,1,"107_17",0,NA,2020,2019,-1,NA,NA,NA,2020,1,1,0,NA,2.091,1.954
"31351","ELRI",107,1,"107_17",0,NA,2020,2020,0,1,0,NA,2021,1,3,0,NA,2.091,1.954
"31352","ELRI",107,1,"107_17",0,NA,2020,2021,1,3,0,NA,2022,0,NA,NA,NA,2.091,1.954
"31353","ELRI",107,1,"107_18",0,NA,2020,2019,-1,NA,NA,NA,2020,1,1,0,NA,2.06,2.034
"31354","ELRI",107,1,"107_18",0,NA,2020,2020,0,1,0,NA,2021,1,3,0,NA,2.06,2.034
"31355","ELRI",107,1,"107_18",0,NA,2020,2021,1,3,0,NA,2022,0,NA,NA,NA,2.06,2.034
"31356","ELRI",107,1,"107_19",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.738,1.715
"31357","ELRI",107,1,"107_19",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.738,1.715
"31358","ELRI",107,1,"107_20",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.437,1.795
"31359","ELRI",107,1,"107_20",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,1.437,1.795
"31360","ELRI",107,1,"107_21",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,0.675,2.276
"31361","ELRI",107,1,"107_21",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,0.675,2.276
"31362","ELRI",107,1,"107_22",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.362,1.54
"31363","ELRI",107,1,"107_22",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,1.362,1.54
"31364","ELRI",107,1,"107_23",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.638,1.546
"31365","ELRI",107,1,"107_23",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.638,1.546
"31366","ELRI",107,1,"107_24",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.776,1.631
"31367","ELRI",107,1,"107_24",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.776,1.631
"31368","ELRI",107,1,"107_25",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.657,1.316
"31369","ELRI",107,1,"107_25",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.657,1.316
"31370","ELRI",107,1,"107_26",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.59,1.448
"31371","ELRI",107,1,"107_26",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.59,1.448
"31372","ELRI",107,1,"107_27",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.225,0.641
"31373","ELRI",107,1,"107_27",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.225,0.641
"31374","ELRI",107,1,"107_28",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,2.261,0.767
"31375","ELRI",107,1,"107_28",0,NA,2021,2021,0,2,0,NA,2022,0,NA,NA,NA,2.261,0.767
"31376","ELRI",107,1,"107_29",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.36,0.76
"31377","ELRI",107,1,"107_29",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.36,0.76
"31378","ELRI",107,1,"107_30",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.446,0.776
"31379","ELRI",107,1,"107_30",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.446,0.776
"31380","ELRI",107,1,"107_31",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.632,1.533
"31381","ELRI",107,1,"107_31",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.632,1.533
"31382","ELRI",107,1,"107_32",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.633,1.543
"31383","ELRI",107,1,"107_32",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.633,1.543
"31384","ELRI",107,1,"107_33",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.583,1.238
"31385","ELRI",107,1,"107_33",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.583,1.238
"31386","ELRI",107,1,"107_34",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.58,1.255
"31387","ELRI",107,1,"107_34",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.58,1.255
"31388","ELRI",107,1,"107_35",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.532,1.616
"31389","ELRI",107,1,"107_35",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.532,1.616
"31390","ELRI",107,1,"107_36",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.709,1.687
"31391","ELRI",107,1,"107_36",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.709,1.687
"31392","ELRI",107,1,"107_37",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.673,1.702
"31393","ELRI",107,1,"107_37",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.673,1.702
"31394","ELRI",107,1,"107_38",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.577,1.724
"31395","ELRI",107,1,"107_38",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.577,1.724
"31396","ELRI",107,1,"107_39",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.655,1.743
"31397","ELRI",107,1,"107_39",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.655,1.743
"31398","ELRI",107,1,"107_40",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.701,1.832
"31399","ELRI",107,1,"107_40",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.701,1.832
"31400","ELRI",107,1,"107_41",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.657,1.864
"31401","ELRI",107,1,"107_41",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.657,1.864
"31402","ELRI",107,1,"107_42",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.522,1.854
"31403","ELRI",107,1,"107_42",0,NA,2021,2021,0,1,0,NA,2022,NA,NA,NA,NA,2.522,1.854
"31404","ELRI",107,1,"107_43",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,2.754,1.232
"31405","ELRI",107,1,"107_43B",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,2.754,1.232
"31406","ELRI",107,1,"107_43C",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,2.754,1.232
"31407","ELRI",107,1,"107_43D",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,2.754,1.232
"31408","ELRI",107,1,"107_43E",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,2.754,1.232
"31409","ELRI",107,1,"107_F4",0,NA,2015,2018,3,2,0,NA,2019,1,2,0,NA,1.543,1.12
"31410","ELRI",107,1,"107_F4",0,NA,2015,2019,4,2,0,NA,2020,1,4,1,37,1.543,1.12
"31411","ELRI",107,1,"107_F4",0,NA,2015,2020,5,4,1,37,2021,1,6,3,30.6666666666667,1.543,1.12
"31412","ELRI",107,1,"107_F4",0,NA,2015,2021,6,6,3,30.6666666666667,2022,1,4,0,NA,1.543,1.12
"31413","ELRI",107,1,"107_H11",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA,2.145,1.231
"31414","ELRI",107,1,"107_H12",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA,2.588,1.698
"31415","ELRI",107,1,"107_H13",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA,2.653,1.719
"31416","ELRI",107,1,"107_H14",0,NA,2017,2018,1,3,0,NA,2019,0,NA,NA,NA,2.46,1.704
"31417","ELRI",107,1,"107_H17",0,NA,2017,2018,1,2,0,NA,2019,0,NA,NA,NA,2.385,1.704
"31418","ELRI",107,1,"107_H2",0,NA,2016,2018,2,4,0,NA,2019,0,NA,NA,NA,1.603,1.759
"31419","ELRI",107,1,"107_H7",0,NA,2017,2018,1,1,0,NA,2019,1,1,0,NA,0.759,2.081
"31420","ELRI",107,1,"107_H7",0,NA,2017,2019,2,1,0,NA,2020,1,2,1,29,0.759,2.081
"31421","ELRI",107,1,"107_H7",0,NA,2017,2020,3,2,1,29,2021,1,6,4,32,0.759,2.081
"31422","ELRI",107,1,"107_H7",0,NA,2017,2021,4,6,4,32,2022,1,12,4,28,0.759,2.081
"31423","ELRI",107,1,"107_H8",0,NA,2017,2018,1,1,0,NA,2019,1,1,0,NA,0.794,1.968
"31424","ELRI",107,1,"107_H8",0,NA,2017,2019,2,1,0,NA,2020,1,1,0,NA,0.794,1.968
"31425","ELRI",107,1,"107_H8",0,NA,2017,2020,3,1,0,NA,2021,1,1,1,29,0.794,1.968
"31426","ELRI",107,1,"107_H8",0,NA,2017,2021,4,1,1,29,2022,0,NA,NA,NA,0.794,1.968
"31427","ELRI",107,1,"107_H9",0,NA,2017,2018,1,1,0,NA,2019,1,1,0,NA,0.81,2.001
"31428","ELRI",107,1,"107_H9",0,NA,2017,2019,2,1,0,NA,2020,0,NA,NA,NA,0.81,2.001
"31429","ELRI",107,1,"107_i1",0,NA,NA,2018,NA,NA,NA,NA,2019,0,NA,NA,NA,NA,NA
"31430","ELRI",107,1,"107_i2",0,NA,NA,2018,NA,NA,NA,NA,2019,0,NA,NA,NA,NA,NA
"31431","ELRI",108,1,"108_1",0,NA,2019,2018,-1,NA,NA,NA,2019,1,2,0,NA,2.061,0.66
"31432","ELRI",108,1,"108_1",0,NA,2019,2019,0,2,0,NA,2020,1,2,0,NA,2.061,0.66
"31433","ELRI",108,1,"108_1",0,NA,2019,2020,1,2,0,NA,2021,1,3,1,17,2.061,0.66
"31434","ELRI",108,1,"108_1",0,NA,2019,2021,2,3,1,17,2022,1,8,2,51,2.061,0.66
"31435","ELRI",108,1,"108_10",0,NA,NA,2018,NA,NA,NA,NA,2019,1,3,1,22,0.563,2.146
"31436","ELRI",108,1,"108_10",0,NA,NA,2019,NA,3,1,22,2020,1,8,5,37.3333333333333,0.563,2.146
"31437","ELRI",108,1,"108_10",0,NA,NA,2020,NA,8,5,37.3333333333333,2021,1,5,1,NA,0.563,2.146
"31438","ELRI",108,1,"108_10",0,NA,NA,2021,NA,5,1,NA,2022,1,10,0,NA,0.563,2.146
"31439","ELRI",108,1,"108_11",0,NA,2019,2018,-1,NA,NA,NA,2019,1,1,0,NA,0.955,1.497
"31440","ELRI",108,1,"108_11",0,NA,2019,2019,0,1,0,NA,2020,1,3,0,NA,0.955,1.497
"31441","ELRI",108,1,"108_11",0,NA,2019,2020,1,3,0,NA,2021,1,1,0,NA,0.955,1.497
"31442","ELRI",108,1,"108_11",0,NA,2019,2021,2,1,0,NA,2022,1,3,2,19,0.955,1.497
"31443","ELRI",108,1,"108_12",0,NA,2019,2018,-1,NA,NA,NA,2019,1,2,0,NA,1.332,2.072
"31444","ELRI",108,1,"108_12",0,NA,2019,2019,0,2,0,NA,2020,1,3,2,30,1.332,2.072
"31445","ELRI",108,1,"108_12",0,NA,2019,2020,1,3,2,30,2021,1,6,1,19,1.332,2.072
"31446","ELRI",108,1,"108_12",0,NA,2019,2021,2,6,1,19,2022,1,2,0,NA,1.332,2.072
"31447","ELRI",108,1,"108_13",0,NA,2019,2018,-1,NA,NA,NA,2019,1,1,0,NA,NA,NA
"31448","ELRI",108,1,"108_13",0,NA,2019,2019,0,1,0,NA,2020,0,NA,NA,NA,NA,NA
"31449","ELRI",108,1,"108_14",0,NA,2019,2018,-1,NA,NA,NA,2019,1,1,0,NA,1.469,1.323
"31450","ELRI",108,1,"108_14",0,NA,2019,2019,0,1,0,NA,2020,0,NA,NA,NA,1.469,1.323
"31451","ELRI",108,1,"108_15",0,NA,2020,2019,-1,NA,NA,NA,2020,1,1,0,NA,1.817,1.315
"31452","ELRI",108,1,"108_15",0,NA,2020,2020,0,1,0,NA,2021,1,1,0,NA,1.817,1.315
"31453","ELRI",108,1,"108_15",0,NA,2020,2021,1,1,0,NA,2022,0,NA,NA,NA,1.817,1.315
"31454","ELRI",108,1,"108_16",0,NA,2020,2019,-1,NA,NA,NA,2020,1,1,0,NA,1.606,1.361
"31455","ELRI",108,1,"108_16",0,NA,2020,2020,0,1,0,NA,2021,1,1,0,NA,1.606,1.361
"31456","ELRI",108,1,"108_16",0,NA,2020,2021,1,1,0,NA,2022,0,NA,NA,NA,1.606,1.361
"31457","ELRI",108,1,"108_17",0,NA,2020,2019,-1,NA,NA,NA,2020,1,1,0,NA,1.585,1.112
"31458","ELRI",108,1,"108_17",0,NA,2020,2020,0,1,0,NA,2021,0,NA,NA,NA,1.585,1.112
"31459","ELRI",108,1,"108_18",0,NA,2020,2019,-1,NA,NA,NA,2020,1,1,0,NA,1.606,1.255
"31460","ELRI",108,1,"108_18",0,NA,2020,2020,0,1,0,NA,2021,1,1,0,NA,1.606,1.255
"31461","ELRI",108,1,"108_18",0,NA,2020,2021,1,1,0,NA,2022,0,NA,NA,NA,1.606,1.255
"31462","ELRI",108,1,"108_19",0,NA,2020,2019,-1,NA,NA,NA,2020,1,1,0,NA,1.606,1.255
"31463","ELRI",108,1,"108_19",0,NA,2020,2020,0,1,0,NA,2021,1,1,0,NA,1.606,1.255
"31464","ELRI",108,1,"108_19",0,NA,2020,2021,1,1,0,NA,2022,0,NA,NA,NA,1.606,1.255
"31465","ELRI",108,1,"108_2",0,NA,NA,2018,NA,NA,NA,NA,2019,1,7,0,NA,2.047,0.436
"31466","ELRI",108,1,"108_2",0,NA,NA,2019,NA,7,0,NA,2020,1,15,9,33,2.047,0.436
"31467","ELRI",108,1,"108_2",0,NA,NA,2020,NA,15,9,33,2021,1,4,0,NA,2.047,0.436
"31468","ELRI",108,1,"108_2",0,NA,NA,2021,NA,4,0,NA,2022,1,5,1,26,2.047,0.436
"31469","ELRI",108,1,"108_20",0,NA,2020,2019,-1,NA,NA,NA,2020,1,1,0,NA,1.448,1.273
"31470","ELRI",108,1,"108_20",0,NA,2020,2020,0,1,0,NA,2021,0,NA,NA,NA,1.448,1.273
"31471","ELRI",108,1,"108_21",0,NA,2020,2019,-1,NA,NA,NA,2020,1,1,0,NA,1.55,1.213
"31472","ELRI",108,1,"108_21",0,NA,2020,2020,0,1,0,NA,2021,1,1,0,NA,1.55,1.213
"31473","ELRI",108,1,"108_21",0,NA,2020,2021,1,1,0,NA,2022,0,NA,NA,NA,1.55,1.213
"31474","ELRI",108,1,"108_22",0,NA,2020,2019,-1,NA,NA,NA,2020,1,1,0,NA,0.59,2.153
